,_txId,_politicianId,_assetId,_issuerId,pubDate,filingDate,txDate,txType,txTypeExtended,hasCapitalGains,owner,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,committees,labels,asset.assetType,asset.assetTicker,asset.instrument,issuer._stateId,issuer.c2iq,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.nickname,politician.party
288,20000340940,F000462,100004788,429655,2020-08-26T00:00:00Z,2020-08-24,2020-08-14,sell,,False,not-disclosed,house,61.8,130,243,17,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,10,SUBHOLDING OF: Morgan Stanley IRA - X' 40,['hsap'],[],stock,DOX:US,ORDINARY,mo,E0RVU1E1,us,Amdocs Ltd,DOX:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
289,20000340941,F000462,100004788,429655,2020-08-26T00:00:00Z,2020-08-24,2020-08-13,sell,,False,not-disclosed,house,61.005,132,246,17,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X' 40,['hsap'],[],stock,DOX:US,ORDINARY,mo,E0RVU1E1,us,Amdocs Ltd,DOX:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
290,20000340942,F000462,100005575,430290,2020-08-26T00:00:00Z,2020-08-24,2020-08-13,buy,,False,not-disclosed,house,192.4,42,78,6,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - Xl 40,['hsap'],[],stock,BURL:US,,nj,NHBVU1C9,us,Burlington Stores Inc,,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
291,20000340943,F000462,100005883,430543,2020-08-26T00:00:00Z,2020-08-24,2020-08-12,buy,,False,not-disclosed,house,130.28,62,116,8,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,CB:US,,,X0VVU1C7,ch,Chubb Ltd,CB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
292,20000340944,F000462,100005897,430553,2020-08-26T00:00:00Z,2020-08-24,2020-07-24,buy,,False,not-disclosed,house,56.72,142,265,18,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - Xl 40,['hsap'],[],stock,CIEN:US,,md,1XVVU129,us,Ciena Corp,CIEN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
293,20000340945,F000462,100006788,431320,2020-08-26T00:00:00Z,2020-08-24,2020-07-28,buy,,False,not-disclosed,house,82.06,98,183,13,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,D:US,,va,76RVU1B5,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
294,20000340946,F000462,100007259,431707,2020-08-26T00:00:00Z,2020-08-24,2020-07-28,sell,,False,not-disclosed,house,29.14,275,515,35,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FE:US,,oh,5TNVU1B4,us,FirstEnergy Corp,FE:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
295,20000340947,F000462,100007259,431707,2020-08-26T00:00:00Z,2020-08-24,2020-07-22,sell,,False,not-disclosed,house,27.09,296,554,37,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FE:US,,oh,5TNVU1B4,us,FirstEnergy Corp,FE:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
296,20000340948,F000462,100007763,432137,2020-08-26T00:00:00Z,2020-08-24,2020-08-14,buy,,False,not-disclosed,house,84.43,95,178,12,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,10,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HAE:US,,ma,NWGVU1C8,us,Haemonetics Corp,HAE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
297,20000340949,F000462,100007884,432240,2020-08-26T00:00:00Z,2020-08-24,2020-08-07,sell,,False,not-disclosed,house,67.8,119,222,15,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HSIC:US,,ny,WP3VU121,us,HENRY SCHEIN Inc,HSIC:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
298,20000340950,F000462,100009023,433121,2020-08-26T00:00:00Z,2020-08-24,2020-07-28,buy,,False,not-disclosed,house,147.71,55,102,7,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X 1 41,['hsap'],[],stock,LOW:US,,nc,QKPVU1B6,us,Lowe's Cos Inc,LOW:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
299,20000340951,F000462,100011384,435031,2020-08-26T00:00:00Z,2020-08-24,2020-07-16,sell,,False,not-disclosed,house,22.34,359,672,45,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X' 40,['hsap'],[],reit,STOR:US,,az,W2EVU1C9,us,STORE Capital Corp,STOR:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
300,20000340952,F000462,100011494,435112,2020-08-26T00:00:00Z,2020-08-24,2020-07-23,sell,,False,not-disclosed,house,54.94,147,274,19,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X' 40,['hsap'],[],stock,SYY:US,,tx,XR9VU1C5,us,Sysco Corporation,SYY:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
301,20000340953,F000462,100012405,435814,2020-08-26T00:00:00Z,2020-08-24,2020-07-24,sell,,False,not-disclosed,house,227.32,36,66,5,8000,200129515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - Xl 40,['hsap'],[],stock,WSO:US,,fl,RM8VU1C4,us,Watsco Inc,WSO:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
302,20000340927,F000462,100004558,429469,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,sell,,False,not-disclosed,house,219.76,37,69,5,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,ACN:US,CLASS A,,0AUVU1F2,ie,Accenture PLC,ACN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
303,20000340928,F000462,100005397,430147,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,buy,,False,not-disclosed,house,65.91,122,228,16,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BLUE:US,,ma,3Q1VU1C6,us,bluebird bio Inc,BLUE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
304,20000340929,F000462,100006788,431320,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,buy,,False,not-disclosed,house,75.45,107,199,14,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,D:US,,va,76RVU1B5,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
305,20000340930,F000462,100007219,431675,2020-07-26T00:00:00Z,2020-07-24,2020-07-08,sell,,False,not-disclosed,house,136.8,59,110,8,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FIS:US,,fl,7TEVU1G7,us,Fidelity National Information Services Inc,FIS:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
306,20000340931,F000462,100007219,431675,2020-07-26T00:00:00Z,2020-07-24,2020-06-17,sell,,False,not-disclosed,house,138.59,59,109,8,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FIS:US,,fl,7TEVU1G7,us,Fidelity National Information Services Inc,FIS:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
307,20000340932,F000462,100007259,431707,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,sell,,False,not-disclosed,house,40.82,197,368,25,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FE:US,,oh,5TNVU1B4,us,FirstEnergy Corp,FE:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
308,20000340933,F000462,100008144,432464,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,buy,,False,not-disclosed,house,59.03,136,255,17,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,INTC:US,,ca,AQTVU1B7,us,Intel Corp,INTC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
309,20000340934,F000462,100008144,432464,2020-07-26T00:00:00Z,2020-07-24,2020-06-17,buy,,False,not-disclosed,house,60.49,133,248,17,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,INTC:US,,ca,AQTVU1B7,us,Intel Corp,INTC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
310,20000340935,F000462,100015549,432874,2020-07-26T00:00:00Z,2020-07-24,2020-06-17,buy,,False,not-disclosed,house,142.05,57,106,8,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,KMB:US,,tx,8FPVU1B2,us,Kimberly-Clark Corp,KMB:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
311,20000340936,F000462,100009023,433121,2020-07-26T00:00:00Z,2020-07-24,2020-07-08,buy,,False,not-disclosed,house,135.75,60,111,8,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,LOW:US,,nc,QKPVU1B6,us,Lowe's Cos Inc,LOW:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
312,20000340937,F000462,100010156,434055,2020-07-26T00:00:00Z,2020-07-24,2020-07-08,sell,,False,not-disclosed,house,72.3,111,208,14,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PM:US,,ny,AGUVU1G8,us,Philip Morris International Inc,PM:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
313,20000340938,F000462,100010156,434055,2020-07-26T00:00:00Z,2020-07-24,2020-06-17,sell,,False,not-disclosed,house,74.09,109,203,14,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PM:US,,ny,AGUVU1G8,us,Philip Morris International Inc,PM:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
314,20000340939,F000462,100011384,435031,2020-07-26T00:00:00Z,2020-07-24,2020-07-15,sell,,False,not-disclosed,house,22.44,357,669,45,8000,200129514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],reit,STOR:US,,az,W2EVU1C9,us,STORE Capital Corp,STOR:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
315,20000340903,F000462,100005245,430016,2020-06-30T00:00:00Z,2020-06-28,2020-05-27,sell,,False,not-disclosed,house,86.44,93,174,12,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BAX:US,,il,BFLVU1B7,us,Baxter International Inc,BAX:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
316,20000340904,F000462,100005520,430240,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,buy,,False,not-disclosed,house,121.78,67,124,9,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BR:US,,ny,WPJVU1G0,us,Broadridge Financial Solutions Inc,BR:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
317,20000340905,F000462,100006182,430827,2020-06-30T00:00:00Z,2020-06-28,2020-06-09,sell,,False,not-disclosed,house,202.07,40,75,5,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CLX:US,,ca,Y2MVU1B1,us,The Clorox Co,CLX:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
318,20000340906,F000462,100006780,431315,2020-06-30T00:00:00Z,2020-06-28,2020-05-27,sell,,False,not-disclosed,house,187.2,44,81,6,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,DG:US,,tn,U7RVU1B2,us,Dollar General Corporation,DG:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
319,20000340907,F000462,100006800,431332,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,sell,,False,not-disclosed,house,72.99,110,206,14,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,DORM:US,,pa,MBGVU1C7,us,Dorman Products Inc,DORM:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
320,20000340908,F000462,100006848,431372,2020-06-30T00:00:00Z,2020-06-28,2020-05-28,sell,,False,not-disclosed,house,50.5,159,298,20,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
321,20000340909,F000462,100006848,431372,2020-06-30T00:00:00Z,2020-06-28,2020-05-27,sell,,False,not-disclosed,house,49.46,163,304,21,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
322,20000340910,F000462,100007046,431527,2020-06-30T00:00:00Z,2020-06-28,2020-06-09,sell,,False,not-disclosed,house,235.0,35,64,5,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,EPAM:US,,pa,MLNVU1G8,us,EPAM Systems Inc,EPAM:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
323,20000340911,F000462,100007061,431539,2020-06-30T00:00:00Z,2020-06-28,2020-06-09,sell,,False,not-disclosed,house,175.03,46,86,6,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,EFX:US,,ga,4VRVU1B0,us,Equifax Inc,EFX:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
324,20000340912,F000462,100007869,432226,2020-06-30T00:00:00Z,2020-06-28,2020-05-26,sell,,False,not-disclosed,house,180.4,45,84,6,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HELE:US,,tx,TXTVU1B3,us,Helen of Troy Ltd,HELE:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
325,20000340913,F000462,100007911,432257,2020-06-30T00:00:00Z,2020-06-28,2020-06-09,buy,,False,not-disclosed,house,44.54,180,337,23,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HXL:US,,ct,QHTVU1B5,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
326,20000340914,F000462,100007971,432311,2020-06-30T00:00:00Z,2020-06-28,2020-05-28,buy,,False,not-disclosed,house,12.03,666,1247,84,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],reit,HST:US,,md,4NPVU1B1,us,Host Hotels & Resorts Inc,HST:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
327,20000340915,F000462,100008144,432464,2020-06-30T00:00:00Z,2020-06-28,2020-05-27,buy,,False,not-disclosed,house,63.56,126,236,16,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,INTC:US,,ca,AQTVU1B7,us,Intel Corp,INTC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
328,20000340916,F000462,100009149,433229,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,buy,,False,not-disclosed,house,110.12,74,137,10,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MMC:US,,ny,7NPVU1B6,us,Marsh & McLennan Companies Inc,MMC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
329,20000340917,F000462,100010067,433982,2020-06-30T00:00:00Z,2020-06-28,2020-05-28,buy,,False,not-disclosed,house,10.91,734,1375,92,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PBF:US,CLASS A,nj,BH0VU138,us,PBF Energy Inc,PBF:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
330,20000340918,F000462,100010067,433982,2020-06-30T00:00:00Z,2020-06-28,2020-06-09,buy,,False,not-disclosed,house,14.46,554,1038,70,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PBF:US,CLASS A,nj,BH0VU138,us,PBF Energy Inc,PBF:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
331,20000340919,F000462,100010250,434132,2020-06-30T00:00:00Z,2020-06-28,2020-05-28,buy,,False,not-disclosed,house,46.07,174,326,22,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,POR:US,,or,JR4VU1C9,us,Portland General Electric Co,POR:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
332,20000340920,F000462,100010250,434132,2020-06-30T00:00:00Z,2020-06-28,2020-05-27,buy,,False,not-disclosed,house,44.76,180,336,23,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,POR:US,,or,JR4VU1C9,us,Portland General Electric Co,POR:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
333,20000340921,F000462,100010270,434151,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,sell,,False,not-disclosed,house,109.04,74,138,10,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PPG:US,,pa,N9QVU1B9,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
334,20000340922,F000462,100011060,434771,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,buy,,False,not-disclosed,house,147.37,55,102,7,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,SEDG:US,,,YZFVU1C1,il,SolarEdge Technologies Inc,SEDG:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
335,20000340923,F000462,100011060,434771,2020-06-30T00:00:00Z,2020-06-28,2020-05-26,sell,,False,not-disclosed,house,136.54,59,110,8,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,SEDG:US,,,YZFVU1C1,il,SolarEdge Technologies Inc,SEDG:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
336,20000340924,F000462,100011095,434800,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,buy,,False,not-disclosed,house,59.2,136,254,17,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SO:US,,ga,VW9VU1C9,us,The Southern Co,SO:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
337,20000340925,F000462,100011095,434800,2020-06-30T00:00:00Z,2020-06-28,2020-05-20,buy,,False,not-disclosed,house,54.83,147,274,19,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SO:US,,ga,VW9VU1C9,us,The Southern Co,SO:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
338,20000340926,F000462,100011857,435403,2020-06-30T00:00:00Z,2020-06-28,2020-06-10,sell,,False,not-disclosed,house,41.51,194,362,25,8000,200129513,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016827.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,TFC:US,,nc,2E4VU1C2,us,Truist Financial Corp,TFC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
339,20000340891,F000462,100004788,429655,2020-05-30T00:00:00Z,2020-05-28,2020-05-14,sell,,False,not-disclosed,house,59.94,134,251,17,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,14,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,DOX:US,ORDINARY,mo,E0RVU1E1,us,Amdocs Ltd,DOX:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
340,20000340892,F000462,100005397,430147,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,buy,,False,not-disclosed,house,61.52,131,244,17,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BLUE:US,,ma,3Q1VU1C6,us,bluebird bio Inc,BLUE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
341,20000340893,F000462,100005520,430240,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,sell,,False,not-disclosed,house,114.34,71,132,9,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BR:US,,ny,WPJVU1G0,us,Broadridge Financial Solutions Inc,BR:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
342,20000340894,F000462,100014401,431270,2020-05-30T00:00:00Z,2020-05-28,2020-05-14,buy,,False,not-disclosed,house,134.6,60,112,8,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,14,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DEO:US,ADR,,SXBVU1C1,gb,Diageo PLC,DEO:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
343,20000340895,F000462,100007024,431512,2020-05-30T00:00:00Z,2020-05-28,2020-04-30,buy,,False,not-disclosed,house,95.51,85,158,11,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,ETR:US,,la,B1NVU1B8,us,Entergy corporation,ETR:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
344,20000340896,F000462,100007277,431721,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,sell,,False,not-disclosed,house,104.71,77,144,10,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FRC:US,,ca,YX7VU1C2,us,First Republic Bank,FRC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
345,20000340897,F000462,100007334,431772,2020-05-30T00:00:00Z,2020-05-28,2020-05-13,sell,,False,not-disclosed,house,98.86,82,152,11,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FISV:US,CLASS A,wi,P8AVU1C9,us,Fiserv Inc,FISV:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
346,20000340898,F000462,100007355,431790,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,buy,,False,not-disclosed,house,41.25,195,364,25,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FLIR:US,,or,QHVVU1C8,us,Teledyne FLIR LLC,FLIR:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
